,depth,count,x_min,y_min,x_max,y_max
372,4,2,94.06237499999999,21.377812499999997,98.33793749999998,25.653374999999997
373,4,1,98.33793749999998,17.102249999999998,102.61349999999999,21.377812499999997
374,4,1,72.6845625,21.377812499999997,76.96012499999999,25.653374999999997
375,4,5,68.40899999999999,21.377812499999997,72.6845625,25.653374999999997
376,4,3,72.6845625,17.102249999999998,76.96012499999999,21.377812499999997
377,4,4,76.96012499999999,25.653374999999997,81.23568749999998,29.928937499999996
378,4,8,81.23568749999998,29.928937499999996,85.51124999999999,34.204499999999996
379,4,6,76.96012499999999,29.928937499999996,81.23568749999998,34.204499999999996
380,4,4,81.23568749999998,25.653374999999997,85.51124999999999,29.928937499999996
381,4,6,68.40899999999999,25.653374999999997,72.6845625,29.928937499999996
382,4,9,72.6845625,29.928937499999996,76.96012499999999,34.204499999999996
383,4,10,68.40899999999999,29.928937499999996,72.6845625,34.204499999999996
384,4,4,72.6845625,25.653374999999997,76.96012499999999,29.928937499999996
385,4,2,76.96012499999999,17.102249999999998,81.23568749999998,21.377812499999997
386,4,5,81.23568749999998,21.377812499999997,85.51124999999999,25.653374999999997
387,4,3,76.96012499999999,21.377812499999997,81.23568749999998,25.653374999999997
388,4,3,81.23568749999998,17.102249999999998,85.51124999999999,21.377812499999997
389,4,2,85.51124999999999,4.2755624999999995,89.7868125,8.551124999999999
390,4,1,89.7868125,0.0,94.06237499999999,4.2755624999999995
391,4,1,94.06237499999999,8.551124999999999,98.33793749999998,12.826687499999998
392,4,1,98.33793749999998,12.826687499999998,102.61349999999999,17.102249999999998
393,4,2,94.06237499999999,12.826687499999998,98.33793749999998,17.102249999999998
394,4,1,85.51124999999999,8.551124999999999,89.7868125,12.826687499999998
395,4,1,89.7868125,12.826687499999998,94.06237499999999,17.102249999999998
396,4,1,85.51124999999999,12.826687499999998,89.7868125,17.102249999999998
397,4,2,89.7868125,8.551124999999999,94.06237499999999,12.826687499999998
398,4,5,102.61349999999999,34.204499999999996,106.8890625,38.480062499999995
399,4,1,106.8890625,38.480062499999995,111.16462499999999,42.755624999999995
400,4,3,102.61349999999999,38.480062499999995,106.8890625,42.755624999999995
401,4,4,111.16462499999999,42.755624999999995,115.44018749999998,47.031187499999994
402,4,3,115.44018749999998,47.031187499999994,119.71574999999999,51.306749999999994
403,4,3,115.44018749999998,42.755624999999995,119.71574999999999,47.031187499999994
404,4,5,102.61349999999999,42.755624999999995,106.8890625,47.031187499999994
405,4,4,106.8890625,47.031187499999994,111.16462499999999,51.306749999999994
406,4,5,102.61349999999999,47.031187499999994,106.8890625,51.306749999999994
407,4,4,106.8890625,42.755624999999995,111.16462499999999,47.031187499999994
408,4,1,111.16462499999999,34.204499999999996,115.44018749999998,38.480062499999995
409,4,2,115.44018749999998,38.480062499999995,119.71574999999999,42.755624999999995
410,4,1,115.44018749999998,34.204499999999996,119.71574999999999,38.480062499999995
411,4,3,119.71574999999999,51.306749999999994,123.99131249999998,55.58231249999999
412,4,3,123.99131249999998,55.58231249999999,128.26687499999997,59.85787499999999
413,4,3,119.71574999999999,55.58231249999999,123.99131249999998,59.85787499999999
414,4,1,123.99131249999998,51.306749999999994,128.26687499999997,55.58231249999999
415,4,1,128.26687499999997,59.85787499999999,132.54243749999998,64.13343749999999
416,4,2,128.26687499999997,64.13343749999999,132.54243749999998,68.40899999999999
417,4,2,132.54243749999998,59.85787499999999,136.81799999999998,64.13343749999999
418,4,2,119.71574999999999,59.85787499999999,123.99131249999998,64.13343749999999
419,4,1,123.99131249999998,64.13343749999999,128.26687499999997,68.40899999999999
420,4,2,119.71574999999999,64.13343749999999,123.99131249999998,68.40899999999999
421,4,1,123.99131249999998,59.85787499999999,128.26687499999997,64.13343749999999
422,4,5,102.61349999999999,51.306749999999994,106.8890625,55.58231249999999
423,4,4,106.8890625,55.58231249999999,111.16462499999999,59.85787499999999
424,4,7,102.61349999999999,55.58231249999999,106.8890625,59.85787499999999
425,4,7,106.8890625,51.306749999999994,111.16462499999999,55.58231249999999
426,4,6,111.16462499999999,59.85787499999999,115.44018749999998,64.13343749999999
427,4,4,115.44018749999998,64.13343749999999,119.71574999999999,68.40899999999999
428,4,2,111.16462499999999,64.13343749999999,115.44018749999998,68.40899999999999
429,4,2,115.44018749999998,59.85787499999999,119.71574999999999,64.13343749999999
430,4,4,102.61349999999999,59.85787499999999,106.8890625,64.13343749999999
431,4,1,106.8890625,64.13343749999999,111.16462499999999,68.40899999999999
432,4,8,102.61349999999999,64.13343749999999,106.8890625,68.40899999999999
433,4,3,106.8890625,59.85787499999999,111.16462499999999,64.13343749999999
434,4,7,111.16462499999999,51.306749999999994,115.44018749999998,55.58231249999999
435,4,3,115.44018749999998,55.58231249999999,119.71574999999999,59.85787499999999
436,4,6,111.16462499999999,55.58231249999999,115.44018749999998,59.85787499999999
437,4,1,115.44018749999998,51.306749999999994,119.71574999999999,55.58231249999999
438,4,1,123.99131249999998,38.480062499999995,128.26687499999997,42.755624999999995
439,4,1,128.26687499999997,42.755624999999995,132.54243749999998,47.031187499999994
440,4,4,123.99131249999998,47.031187499999994,128.26687499999997,51.306749999999994
441,4,2,119.71574999999999,47.031187499999994,123.99131249999998,51.306749999999994
442,4,1,123.99131249999998,42.755624999999995,128.26687499999997,47.031187499999994
443,4,2,128.26687499999997,34.204499999999996,132.54243749999998,38.480062499999995
444,4,6,68.40899999999999,34.204499999999996,72.6845625,38.480062499999995
445,4,7,72.6845625,38.480062499999995,76.96012499999999,42.755624999999995
446,4,10,68.40899999999999,38.480062499999995,72.6845625,42.755624999999995
447,4,7,72.6845625,34.204499999999996,76.96012499999999,38.480062499999995
448,4,15,76.96012499999999,42.755624999999995,81.23568749999998,47.031187499999994
449,4,11,81.23568749999998,47.031187499999994,85.51124999999999,51.306749999999994
450,4,11,76.96012499999999,47.031187499999994,81.23568749999998,51.306749999999994
451,4,14,81.23568749999998,42.755624999999995,85.51124999999999,47.031187499999994
452,4,14,68.40899999999999,42.755624999999995,72.6845625,47.031187499999994
453,4,21,72.6845625,47.031187499999994,76.96012499999999,51.306749999999994
454,4,16,68.40899999999999,47.031187499999994,72.6845625,51.306749999999994
455,4,16,72.6845625,42.755624999999995,76.96012499999999,47.031187499999994
456,4,10,76.96012499999999,34.204499999999996,81.23568749999998,38.480062499999995
457,4,6,81.23568749999998,38.480062499999995,85.51124999999999,42.755624999999995
458,4,12,76.96012499999999,38.480062499999995,81.23568749999998,42.755624999999995
459,4,10,81.23568749999998,34.204499999999996,85.51124999999999,38.480062499999995
460,4,10,85.51124999999999,51.306749999999994,89.7868125,55.58231249999999
461,4,10,89.7868125,55.58231249999999,94.06237499999999,59.85787499999999
462,4,11,85.51124999999999,55.58231249999999,89.7868125,59.85787499999999
463,4,13,89.7868125,51.306749999999994,94.06237499999999,55.58231249999999
464,4,5,94.06237499999999,59.85787499999999,98.33793749999998,64.13343749999999
465,4,4,98.33793749999998,64.13343749999999,102.61349999999999,68.40899999999999
466,4,7,94.06237499999999,64.13343749999999,98.33793749999998,68.40899999999999
467,4,6,98.33793749999998,59.85787499999999,102.61349999999999,64.13343749999999
468,4,13,85.51124999999999,59.85787499999999,89.7868125,64.13343749999999
469,4,8,89.7868125,64.13343749999999,94.06237499999999,68.40899999999999
470,4,18,85.51124999999999,64.13343749999999,89.7868125,68.40899999999999
471,4,11,89.7868125,59.85787499999999,94.06237499999999,64.13343749999999
472,4,8,94.06237499999999,51.306749999999994,98.33793749999998,55.58231249999999
473,4,6,98.33793749999998,55.58231249999999,102.61349999999999,59.85787499999999
474,4,4,94.06237499999999,55.58231249999999,98.33793749999998,59.85787499999999
475,4,4,98.33793749999998,51.306749999999994,102.61349999999999,55.58231249999999
476,4,17,68.40899999999999,51.306749999999994,72.6845625,55.58231249999999
477,4,43,72.6845625,55.58231249999999,76.96012499999999,59.85787499999999
478,4,29,68.40899999999999,55.58231249999999,72.6845625,59.85787499999999
479,4,30,72.6845625,51.306749999999994,76.96012499999999,55.58231249999999
480,4,26,76.96012499999999,59.85787499999999,81.23568749999998,64.13343749999999
481,4,14,81.23568749999998,64.13343749999999,85.51124999999999,68.40899999999999
482,4,31,76.96012499999999,64.13343749999999,81.23568749999998,68.40899999999999
483,4,20,81.23568749999998,59.85787499999999,85.51124999999999,64.13343749999999
484,4,72,68.40899999999999,59.85787499999999,72.6845625,64.13343749999999
485,4,64,72.6845625,64.13343749999999,76.96012499999999,68.40899999999999
486,4,81,68.40899999999999,64.13343749999999,72.6845625,68.40899999999999
487,4,26,72.6845625,59.85787499999999,76.96012499999999,64.13343749999999
488,4,20,76.96012499999999,51.306749999999994,81.23568749999998,55.58231249999999
489,4,11,81.23568749999998,55.58231249999999,85.51124999999999,59.85787499999999
490,4,22,76.96012499999999,55.58231249999999,81.23568749999998,59.85787499999999
491,4,20,81.23568749999998,51.306749999999994,85.51124999999999,55.58231249999999
492,4,2,85.51124999999999,34.204499999999996,89.7868125,38.480062499999995
493,4,8,89.7868125,38.480062499999995,94.06237499999999,42.755624999999995
494,4,5,85.51124999999999,38.480062499999995,89.7868125,42.755624999999995
495,4,5,89.7868125,34.204499999999996,94.06237499999999,38.480062499999995
496,4,7,94.06237499999999,42.755624999999995,98.33793749999998,47.031187499999994
497,4,6,98.33793749999998,47.031187499999994,102.61349999999999,51.306749999999994
498,4,10,94.06237499999999,47.031187499999994,98.33793749999998,51.306749999999994
499,4,6,98.33793749999998,42.755624999999995,102.61349999999999,47.031187499999994
500,4,12,85.51124999999999,42.755624999999995,89.7868125,47.031187499999994
501,4,12,89.7868125,47.031187499999994,94.06237499999999,51.306749999999994
502,4,11,85.51124999999999,47.031187499999994,89.7868125,51.306749999999994
503,4,6,89.7868125,42.755624999999995,94.06237499999999,47.031187499999994
504,4,3,94.06237499999999,34.204499999999996,98.33793749999998,38.480062499999995
505,4,4,98.33793749999998,38.480062499999995,102.61349999999999,42.755624999999995
506,4,6,94.06237499999999,38.480062499999995,98.33793749999998,42.755624999999995
507,4,7,98.33793749999998,34.204499999999996,102.61349999999999,38.480062499999995
508,4,1,111.16462499999999,12.826687499999998,115.44018749999998,17.102249999999998
509,4,1,102.61349999999999,8.551124999999999,106.8890625,12.826687499999998
510,4,1,106.8890625,12.826687499999998,111.16462499999999,17.102249999999998
511,4,1,119.71574999999999,25.653374999999997,123.99131249999998,29.928937499999996
512,4,1,123.99131249999998,29.928937499999996,128.26687499999997,34.204499999999996
513,4,2,119.71574999999999,29.928937499999996,123.99131249999998,34.204499999999996
514,4,1,102.61349999999999,17.102249999999998,106.8890625,21.377812499999997
515,4,1,106.8890625,21.377812499999997,111.16462499999999,25.653374999999997
516,4,2,102.61349999999999,21.377812499999997,106.8890625,25.653374999999997
517,4,2,106.8890625,17.102249999999998,111.16462499999999,21.377812499999997
518,4,2,111.16462499999999,25.653374999999997,115.44018749999998,29.928937499999996
519,4,2,115.44018749999998,29.928937499999996,119.71574999999999,34.204499999999996
520,4,2,111.16462499999999,29.928937499999996,115.44018749999998,34.204499999999996
521,4,1,102.61349999999999,25.653374999999997,106.8890625,29.928937499999996
522,4,1,106.8890625,29.928937499999996,111.16462499999999,34.204499999999996
523,4,6,102.61349999999999,29.928937499999996,106.8890625,34.204499999999996
524,4,2,106.8890625,25.653374999999997,111.16462499999999,29.928937499999996
525,4,1,111.16462499999999,17.102249999999998,115.44018749999998,21.377812499999997
526,4,1,115.44018749999998,17.102249999999998,119.71574999999999,21.377812499999997
527,4,94,68.40899999999999,68.40899999999999,72.6845625,72.6845625
528,4,39,72.6845625,72.6845625,76.96012499999999,76.96012499999999
529,4,51,68.40899999999999,72.6845625,72.6845625,76.96012499999999
530,4,56,72.6845625,68.40899999999999,76.96012499999999,72.6845625
531,4,16,76.96012499999999,76.96012499999999,81.23568749999998,81.23568749999998
532,4,18,81.23568749999998,81.23568749999998,85.51124999999999,85.51124999999999
533,4,11,76.96012499999999,81.23568749999998,81.23568749999998,85.51124999999999
534,4,16,81.23568749999998,76.96012499999999,85.51124999999999,81.23568749999998
535,4,37,68.40899999999999,76.96012499999999,72.6845625,81.23568749999998
536,4,15,72.6845625,81.23568749999998,76.96012499999999,85.51124999999999
537,4,15,68.40899999999999,81.23568749999998,72.6845625,85.51124999999999
538,4,34,72.6845625,76.96012499999999,76.96012499999999,81.23568749999998
539,4,45,76.96012499999999,68.40899999999999,81.23568749999998,72.6845625
540,4,18,81.23568749999998,72.6845625,85.51124999999999,76.96012499999999
541,4,25,76.96012499999999,72.6845625,81.23568749999998,76.96012499999999
542,4,20,81.23568749999998,68.40899999999999,85.51124999999999,72.6845625
543,4,9,85.51124999999999,85.51124999999999,89.7868125,89.7868125
544,4,2,89.7868125,89.7868125,94.06237499999999,94.06237499999999
545,4,6,85.51124999999999,89.7868125,89.7868125,94.06237499999999
546,4,7,89.7868125,85.51124999999999,94.06237499999999,89.7868125
547,4,2,94.06237499999999,94.06237499999999,98.33793749999998,98.33793749999998
548,4,2,98.33793749999998,98.33793749999998,102.61349999999999,102.61349999999999
549,4,4,94.06237499999999,98.33793749999998,98.33793749999998,102.61349999999999
550,4,7,98.33793749999998,94.06237499999999,102.61349999999999,98.33793749999998
551,4,4,85.51124999999999,94.06237499999999,89.7868125,98.33793749999998
552,4,2,89.7868125,98.33793749999998,94.06237499999999,102.61349999999999
553,4,3,85.51124999999999,98.33793749999998,89.7868125,102.61349999999999
554,4,3,89.7868125,94.06237499999999,94.06237499999999,98.33793749999998
555,4,7,94.06237499999999,85.51124999999999,98.33793749999998,89.7868125
556,4,5,98.33793749999998,89.7868125,102.61349999999999,94.06237499999999
557,4,6,94.06237499999999,89.7868125,98.33793749999998,94.06237499999999
558,4,3,98.33793749999998,85.51124999999999,102.61349999999999,89.7868125
559,4,17,68.40899999999999,85.51124999999999,72.6845625,89.7868125
560,4,11,72.6845625,89.7868125,76.96012499999999,94.06237499999999
561,4,16,68.40899999999999,89.7868125,72.6845625,94.06237499999999
562,4,17,72.6845625,85.51124999999999,76.96012499999999,89.7868125
563,4,1,76.96012499999999,94.06237499999999,81.23568749999998,98.33793749999998
564,4,6,81.23568749999998,98.33793749999998,85.51124999999999,102.61349999999999
565,4,12,76.96012499999999,98.33793749999998,81.23568749999998,102.61349999999999
566,4,12,81.23568749999998,94.06237499999999,85.51124999999999,98.33793749999998
567,4,2,68.40899999999999,94.06237499999999,72.6845625,98.33793749999998
568,4,7,72.6845625,98.33793749999998,76.96012499999999,102.61349999999999
569,4,10,68.40899999999999,98.33793749999998,72.6845625,102.61349999999999
570,4,8,72.6845625,94.06237499999999,76.96012499999999,98.33793749999998
571,4,14,76.96012499999999,85.51124999999999,81.23568749999998,89.7868125
572,4,7,81.23568749999998,89.7868125,85.51124999999999,94.06237499999999
573,4,8,76.96012499999999,89.7868125,81.23568749999998,94.06237499999999
574,4,6,81.23568749999998,85.51124999999999,85.51124999999999,89.7868125
575,4,16,85.51124999999999,68.40899999999999,89.7868125,72.6845625
576,4,10,89.7868125,72.6845625,94.06237499999999,76.96012499999999
577,4,25,85.51124999999999,72.6845625,89.7868125,76.96012499999999
578,4,10,89.7868125,68.40899999999999,94.06237499999999,72.6845625
579,4,5,94.06237499999999,76.96012499999999,98.33793749999998,81.23568749999998
580,4,9,98.33793749999998,81.23568749999998,102.61349999999999,85.51124999999999
581,4,1,94.06237499999999,81.23568749999998,98.33793749999998,85.51124999999999
582,4,6,98.33793749999998,76.96012499999999,102.61349999999999,81.23568749999998
583,4,20,85.51124999999999,76.96012499999999,89.7868125,81.23568749999998
584,4,11,89.7868125,81.23568749999998,94.06237499999999,85.51124999999999
585,4,10,85.51124999999999,81.23568749999998,89.7868125,85.51124999999999
586,4,12,89.7868125,76.96012499999999,94.06237499999999,81.23568749999998
587,4,6,94.06237499999999,68.40899999999999,98.33793749999998,72.6845625
588,4,7,98.33793749999998,72.6845625,102.61349999999999,76.96012499999999
589,4,11,94.06237499999999,72.6845625,98.33793749999998,76.96012499999999
590,4,7,98.33793749999998,68.40899999999999,102.61349999999999,72.6845625
591,4,2,102.61349999999999,102.61349999999999,106.8890625,106.8890625
592,4,1,106.8890625,106.8890625,111.16462499999999,111.16462499999999
593,4,3,102.61349999999999,106.8890625,106.8890625,111.16462499999999
594,4,1,106.8890625,102.61349999999999,111.16462499999999,106.8890625
595,4,1,111.16462499999999,111.16462499999999,115.44018749999998,115.44018749999998
596,4,2,115.44018749999998,115.44018749999998,119.71574999999999,119.71574999999999
597,4,1,111.16462499999999,115.44018749999998,115.44018749999998,119.71574999999999
598,4,2,102.61349999999999,111.16462499999999,106.8890625,115.44018749999998
599,4,1,102.61349999999999,115.44018749999998,106.8890625,119.71574999999999
600,4,3,106.8890625,111.16462499999999,111.16462499999999,115.44018749999998
601,4,1,111.16462499999999,106.8890625,115.44018749999998,111.16462499999999
602,4,1,102.61349999999999,119.71574999999999,106.8890625,123.99131249999998
603,4,2,106.8890625,119.71574999999999,111.16462499999999,123.99131249999998
604,4,1,119.71574999999999,102.61349999999999,123.99131249999998,106.8890625
605,4,2,119.71574999999999,106.8890625,123.99131249999998,111.16462499999999
606,4,1,123.99131249999998,102.61349999999999,128.26687499999997,106.8890625
607,4,1,119.71574999999999,111.16462499999999,123.99131249999998,115.44018749999998
608,4,6,68.40899999999999,102.61349999999999,72.6845625,106.8890625
609,4,3,72.6845625,106.8890625,76.96012499999999,111.16462499999999
610,4,2,68.40899999999999,106.8890625,72.6845625,111.16462499999999
611,4,3,72.6845625,102.61349999999999,76.96012499999999,106.8890625
612,4,4,76.96012499999999,111.16462499999999,81.23568749999998,115.44018749999998
613,4,1,81.23568749999998,115.44018749999998,85.51124999999999,119.71574999999999
614,4,4,76.96012499999999,115.44018749999998,81.23568749999998,119.71574999999999
615,4,2,81.23568749999998,111.16462499999999,85.51124999999999,115.44018749999998
616,4,4,68.40899999999999,111.16462499999999,72.6845625,115.44018749999998
617,4,3,68.40899999999999,115.44018749999998,72.6845625,119.71574999999999
618,4,5,72.6845625,111.16462499999999,76.96012499999999,115.44018749999998
619,4,4,76.96012499999999,102.61349999999999,81.23568749999998,106.8890625
620,4,4,81.23568749999998,106.8890625,85.51124999999999,111.16462499999999
621,4,5,76.96012499999999,106.8890625,81.23568749999998,111.16462499999999
622,4,3,81.23568749999998,102.61349999999999,85.51124999999999,106.8890625
623,4,2,85.51124999999999,119.71574999999999,89.7868125,123.99131249999998
624,4,2,85.51124999999999,123.99131249999998,89.7868125,128.26687499999997
625,4,1,89.7868125,128.26687499999997,94.06237499999999,132.54243749999998
626,4,1,94.06237499999999,119.71574999999999,98.33793749999998,123.99131249999998
627,4,1,94.06237499999999,123.99131249999998,98.33793749999998,128.26687499999997
628,4,1,98.33793749999998,119.71574999999999,102.61349999999999,123.99131249999998
629,4,1,68.40899999999999,119.71574999999999,72.6845625,123.99131249999998
630,4,1,72.6845625,119.71574999999999,76.96012499999999,123.99131249999998
631,4,2,76.96012499999999,128.26687499999997,81.23568749999998,132.54243749999998
632,4,1,76.96012499999999,132.54243749999998,81.23568749999998,136.81799999999998
633,4,1,72.6845625,132.54243749999998,76.96012499999999,136.81799999999998
634,4,2,68.40899999999999,132.54243749999998,72.6845625,136.81799999999998
635,4,1,72.6845625,128.26687499999997,76.96012499999999,132.54243749999998
636,4,2,76.96012499999999,119.71574999999999,81.23568749999998,123.99131249999998
637,4,1,81.23568749999998,123.99131249999998,85.51124999999999,128.26687499999997
638,4,2,76.96012499999999,123.99131249999998,81.23568749999998,128.26687499999997
639,4,3,81.23568749999998,119.71574999999999,85.51124999999999,123.99131249999998
640,4,4,85.51124999999999,102.61349999999999,89.7868125,106.8890625
641,4,5,89.7868125,106.8890625,94.06237499999999,111.16462499999999
642,4,2,85.51124999999999,106.8890625,89.7868125,111.16462499999999
643,4,2,89.7868125,102.61349999999999,94.06237499999999,106.8890625
644,4,5,94.06237499999999,111.16462499999999,98.33793749999998,115.44018749999998
645,4,1,98.33793749999998,115.44018749999998,102.61349999999999,119.71574999999999
646,4,3,94.06237499999999,115.44018749999998,98.33793749999998,119.71574999999999
647,4,2,98.33793749999998,111.16462499999999,102.61349999999999,115.44018749999998
648,4,6,85.51124999999999,111.16462499999999,89.7868125,115.44018749999998
649,4,1,85.51124999999999,115.44018749999998,89.7868125,119.71574999999999
650,4,1,89.7868125,111.16462499999999,94.06237499999999,115.44018749999998
651,4,7,94.06237499999999,102.61349999999999,98.33793749999998,106.8890625
652,4,3,98.33793749999998,106.8890625,102.61349999999999,111.16462499999999
653,4,4,94.06237499999999,106.8890625,98.33793749999998,111.16462499999999
654,4,1,98.33793749999998,102.61349999999999,102.61349999999999,106.8890625
655,4,4,102.61349999999999,68.40899999999999,106.8890625,72.6845625
656,4,5,106.8890625,72.6845625,111.16462499999999,76.96012499999999
657,4,8,102.61349999999999,72.6845625,106.8890625,76.96012499999999
658,4,5,106.8890625,68.40899999999999,111.16462499999999,72.6845625
659,4,3,111.16462499999999,76.96012499999999,115.44018749999998,81.23568749999998
660,4,3,115.44018749999998,81.23568749999998,119.71574999999999,85.51124999999999
661,4,1,111.16462499999999,81.23568749999998,115.44018749999998,85.51124999999999
662,4,1,115.44018749999998,76.96012499999999,119.71574999999999,81.23568749999998
663,4,7,102.61349999999999,76.96012499999999,106.8890625,81.23568749999998
664,4,3,106.8890625,81.23568749999998,111.16462499999999,85.51124999999999
665,4,9,102.61349999999999,81.23568749999998,106.8890625,85.51124999999999
666,4,2,106.8890625,76.96012499999999,111.16462499999999,81.23568749999998
667,4,5,111.16462499999999,68.40899999999999,115.44018749999998,72.6845625
668,4,5,115.44018749999998,72.6845625,119.71574999999999,76.96012499999999
669,4,2,111.16462499999999,72.6845625,115.44018749999998,76.96012499999999
670,4,1,115.44018749999998,68.40899999999999,119.71574999999999,72.6845625
671,4,1,119.71574999999999,85.51124999999999,123.99131249999998,89.7868125
672,4,1,123.99131249999998,89.7868125,128.26687499999997,94.06237499999999
673,4,1,119.71574999999999,89.7868125,123.99131249999998,94.06237499999999
674,4,1,123.99131249999998,85.51124999999999,128.26687499999997,89.7868125
675,4,1,119.71574999999999,94.06237499999999,123.99131249999998,98.33793749999998
676,4,1,123.99131249999998,98.33793749999998,128.26687499999997,102.61349999999999
677,4,1,119.71574999999999,98.33793749999998,123.99131249999998,102.61349999999999
678,4,1,128.26687499999997,85.51124999999999,132.54243749999998,89.7868125
679,4,1,128.26687499999997,89.7868125,132.54243749999998,94.06237499999999
680,4,3,102.61349999999999,85.51124999999999,106.8890625,89.7868125
681,4,4,102.61349999999999,89.7868125,106.8890625,94.06237499999999
682,4,5,106.8890625,85.51124999999999,111.16462499999999,89.7868125
683,4,1,115.44018749999998,98.33793749999998,119.71574999999999,102.61349999999999
684,4,2,111.16462499999999,98.33793749999998,115.44018749999998,102.61349999999999
685,4,3,102.61349999999999,94.06237499999999,106.8890625,98.33793749999998
686,4,2,106.8890625,98.33793749999998,111.16462499999999,102.61349999999999
687,4,2,102.61349999999999,98.33793749999998,106.8890625,102.61349999999999
688,4,5,111.16462499999999,85.51124999999999,115.44018749999998,89.7868125
689,4,3,115.44018749999998,89.7868125,119.71574999999999,94.06237499999999
690,4,2,111.16462499999999,89.7868125,115.44018749999998,94.06237499999999
691,4,2,115.44018749999998,85.51124999999999,119.71574999999999,89.7868125
692,4,2,123.99131249999998,72.6845625,128.26687499999997,76.96012499999999
693,4,6,119.71574999999999,72.6845625,123.99131249999998,76.96012499999999
694,4,1,123.99131249999998,68.40899999999999,128.26687499999997,72.6845625
695,4,1,132.54243749999998,81.23568749999998,136.81799999999998,85.51124999999999
696,4,1,132.54243749999998,76.96012499999999,136.81799999999998,81.23568749999998
697,4,2,119.71574999999999,76.96012499999999,123.99131249999998,81.23568749999998
698,4,3,123.99131249999998,81.23568749999998,128.26687499999997,85.51124999999999
699,4,4,119.71574999999999,81.23568749999998,123.99131249999998,85.51124999999999
700,4,1,123.99131249999998,76.96012499999999,128.26687499999997,81.23568749999998
701,4,1,128.26687499999997,68.40899999999999,132.54243749999998,72.6845625
702,4,2,132.54243749999998,72.6845625,136.81799999999998,76.96012499999999
703,4,1,128.26687499999997,72.6845625,132.54243749999998,76.96012499999999
704,4,1,136.81799999999998,59.85787499999999,141.0935625,64.13343749999999
